id,guid,link,pubdate,author,author_id,title,description,source,type,like_count,to,comment_on,
17,"920147984851974_920366354830137","https://www.facebook.com/HawaiiEMA/posts/920147984851974","2018-08-23 01:28:47","","","Thomas Long","Thomas Long","","status",0,"HawaiiEMA","https://www.facebook.com/HawaiiEMA/posts/920147984851974","","","","","","","","","","","","","","",
18,"920147984851974_920382021495237","https://www.facebook.com/HawaiiEMA/posts/920147984851974","2018-08-23 01:52:50","","","Nicole Pfeiffer","Nicole Pfeiffer","","status",0,"HawaiiEMA","https://www.facebook.com/HawaiiEMA/posts/920147984851974","","","","","","","","","","","","","","",
19,"146169602249820_919866648213441","https://www.facebook.com/HawaiiEMA/posts/919866648213441","2018-08-22 14:25:13","Hawaii Emergency Management Agency",146169602249820,"State EOC is now activated and ready to support the counties. State and federal emergency managers on-deck.  #hurricanelane #preparedness #2weekssupply","State EOC is now activated and ready to support the counties. State and federal emergency managers on-deck.  #hurricanelane #preparedness #2weekssupply","added_photos","photo",71,"","","","","","","","","","","","","","","","",
20,"919866648213441_920744748125631","https://www.facebook.com/HawaiiEMA/posts/919866648213441","2018-08-23 10:17:49","","","We can send pallets of water from California your way.  Feel free to contact us regarding a contract. MSP, Inc. 866-881-5674.","We can send pallets of water from California your way.  Feel free to contact us regarding a contract. MSP, Inc. 866-881-5674.","","photo",0,"HawaiiEMA","https://www.facebook.com/HawaiiEMA/posts/919866648213441","","","","","","","","","","","","","","",
21,"919866648213441_920798304786942","https://www.facebook.com/HawaiiEMA/posts/919866648213441","2018-08-23 11:25:16","","","Bill Pecci Jr they have some cool shirts there.","Bill Pecci Jr they have some cool shirts there.","","photo",0,"HawaiiEMA","https://www.facebook.com/HawaiiEMA/posts/919866648213441","","","","","","","","","","","","","","",
22,"919866648213441_920196621513777","https://www.facebook.com/HawaiiEMA/posts/919866648213441","2018-08-22 21:46:58","","","Joshua Reyes,Adelyn Mae Superticioso Serveza be safe🙏","Joshua Reyes,Adelyn Mae Superticioso Serveza be safe🙏","","photo",0,"HawaiiEMA","https://www.facebook.com/HawaiiEMA/posts/919866648213441","","","","","","","","","","","","","","",
23,"919866648213441_920020758198030","https://www.facebook.com/HawaiiEMA/posts/919866648213441","2018-08-22 17:46:27","","","Good to know.","Good to know.","","photo",0,"HawaiiEMA","https://www.facebook.com/HawaiiEMA/posts/919866648213441","","","","","","","","","","","","","","",
24,"919866648213441_919980271535412","https://www.facebook.com/HawaiiEMA/posts/919866648213441","2018-08-22 16:53:32","","","Prayers!!!","Prayers!!!","","photo",0,"HawaiiEMA","https://www.facebook.com/HawaiiEMA/posts/919866648213441","","","","","","","","","","","","","","",
25,"919866648213441_919991074867665","https://www.facebook.com/HawaiiEMA/posts/919866648213441","2018-08-22 17:05:08","","","Lizeth Torres","Lizeth Torres","","photo",0,"HawaiiEMA","https://www.facebook.com/HawaiiEMA/posts/919866648213441","","","","","","","","","","","","","","",
26,"146169602249820_918983931635046","https://www.facebook.com/HawaiiEMA/posts/918983931635046","2018-08-21 18:48:32","Hawaii Emergency Management Agency",146169602249820,"Earthquake 6.7M - Vanuatu. NO TSUNAMI THREAT TO HAWAII. #earthquake","Earthquake 6.7M - Vanuatu. NO TSUNAMI THREAT TO HAWAII. #earthquake","mobile_status_update","status",90,"","","","","","","","","","","","","","","","",
27,"918983931635046_918993514967421","https://www.facebook.com/HawaiiEMA/posts/918983931635046","2018-08-21 19:01:20","","","Might as well add blizzard and tornadoes...","Might as well add blizzard and tornadoes...","","status",4,"HawaiiEMA","https://www.facebook.com/HawaiiEMA/posts/918983931635046","","","","","","","","","","","","","","",
28,"918983931635046_919002544966518","https://www.facebook.com/HawaiiEMA/posts/918983931635046","2018-08-21 19:15:21","","","Oy - tell the earth we are a little busy right now.","Oy - tell the earth we are a little busy right now.","","status",15,"HawaiiEMA","https://www.facebook.com/HawaiiEMA/posts/918983931635046","","","","","","","","","","","","","","",
29,"918983931635046_919006278299478","https://www.facebook.com/HawaiiEMA/posts/918983931635046","2018-08-21 19:19:42","","","Get in line 💨🌪💦🌨⛈🌊🌬","Get in line 💨🌪💦🌨⛈🌊🌬","","status",2,"HawaiiEMA","https://www.facebook.com/HawaiiEMA/posts/918983931635046","","","","","","","","","","","","","","",
30,"918983931635046_918987771634662","https://www.facebook.com/HawaiiEMA/posts/918983931635046","2018-08-21 18:53:44","","","Volcano, earthquakes, hurricanes, tsunami or not 🤦🏻‍♀️","Volcano, earthquakes, hurricanes, tsunami or not 🤦🏻‍♀️","","status",3,"HawaiiEMA","https://www.facebook.com/HawaiiEMA/posts/918983931635046","","","","","","","","","","","","","","",
31,"918983931635046_919301074936665","https://www.facebook.com/HawaiiEMA/posts/918983931635046","2018-08-22 01:46:40","","","You are very funny, Jay😨😵","You are very funny, Jay😨😵","","status",1,"HawaiiEMA","https://www.facebook.com/HawaiiEMA/posts/918983931635046","","","","","","","","","","","","","","",
32,"918983931635046_919104488289657","https://www.facebook.com/HawaiiEMA/posts/918983931635046","2018-08-21 21:21:10","","","Thank God for no tsunami but poor Vanuatu,  didn\'t one of their volcanoes erupt too.","Thank God for no tsunami but poor Vanuatu,  didn\'t one of their volcanoes erupt too.","","status",0,"HawaiiEMA","https://www.facebook.com/HawaiiEMA/posts/918983931635046","","","","","","","","","","","","","","",
33,"918983931635046_919018878298218","https://www.facebook.com/HawaiiEMA/posts/918983931635046","2018-08-21 19:38:09","","","","","","status",1,"HawaiiEMA","https://www.facebook.com/HawaiiEMA/posts/918983931635046","","","","","","","","","","","","","","",
34,"918983931635046_919089058291200","https://www.facebook.com/HawaiiEMA/posts/918983931635046","2018-08-21 20:59:03","","","","","","status",0,"HawaiiEMA","https://www.facebook.com/HawaiiEMA/posts/918983931635046","","","","","","","","","","","","","","",
35,"918983931635046_919764454890327","https://www.facebook.com/HawaiiEMA/posts/918983931635046","2018-08-22 12:07:54","","","Our prayers are with you! We would love to connect and assist however we can as part of the response team. Unity Group Ventures, LLC","Our prayers are with you! We would love to connect and assist however we can as part of the response team. Unity Group Ventures, LLC","","status",0,"HawaiiEMA","https://www.facebook.com/HawaiiEMA/posts/918983931635046","","","","","","","","","","","","","","",
36,"918983931635046_919008891632550","https://www.facebook.com/HawaiiEMA/posts/918983931635046","2018-08-21 19:23:33","","","Stay safe Hawaii 😍","Stay safe Hawaii 😍","","status",0,"HawaiiEMA","https://www.facebook.com/HawaiiEMA/posts/918983931635046","","","","","","","","","","","","","","",
37,"918983931635046_919005311632908","https://www.facebook.com/HawaiiEMA/posts/918983931635046","2018-08-21 19:18:42","","","Nicole Maxwell (Muppy Maxwell)read the comments. They’re hysterical!","Nicole Maxwell (Muppy Maxwell)read the comments. They’re hysterical!","","status",1,"HawaiiEMA","https://www.facebook.com/HawaiiEMA/posts/918983931635046","","","","","","","","","","","","","","",
38,"918983931635046_919020868298019","https://www.facebook.com/HawaiiEMA/posts/918983931635046","2018-08-21 19:40:49","","","🙏🙏🙏🙏🙏🙏🙏🙏💕","🙏🙏🙏🙏🙏🙏🙏🙏💕","","status",0,"HawaiiEMA","https://www.facebook.com/HawaiiEMA/posts/918983931635046","","","","","","","","","","","","","","",
39,"918983931635046_919083594958413","https://www.facebook.com/HawaiiEMA/posts/918983931635046","2018-08-21 20:51:28","","","Kevin Abbey who has time for this?","Kevin Abbey who has time for this?","","status",1,"HawaiiEMA","https://www.facebook.com/HawaiiEMA/posts/918983931635046","","","","","","","","","","","","","","",
40,"918983931635046_919006354966137","https://www.facebook.com/HawaiiEMA/posts/918983931635046","2018-08-21 19:19:49","","","Kim Bounds Manser, spoke too soon","Kim Bounds Manser, spoke too soon","","status",1,"HawaiiEMA","https://www.facebook.com/HawaiiEMA/posts/918983931635046","","","","","","","","","","","","","","",
41,"918983931635046_919242751609164","https://www.facebook.com/HawaiiEMA/posts/918983931635046","2018-08-22 00:26:14","","","Thomas Long","Thomas Long","","status",0,"HawaiiEMA","https://www.facebook.com/HawaiiEMA/posts/918983931635046","","","","","","","","","","","","","","",
42,"918983931635046_918998834966889","https://www.facebook.com/HawaiiEMA/posts/918983931635046","2018-08-21 19:09:47","","","Nicholas Ley","Nicholas Ley","","status",0,"HawaiiEMA","https://www.facebook.com/HawaiiEMA/posts/918983931635046","","","","","","","","","","","","","","",
43,"146169602249820_918924608307645","https://www.facebook.com/HawaiiEMA/posts/918924608307645","2018-08-21 17:31:30","Hawaii Emergency Management Agency",146169602249820,"News conference on preparation for Hurricane Lane today at 2:00 p.m.","News conference on preparation for Hurricane Lane today at 2:00 p.m.","mobile_status_update","photo",12,"","","","","","","","","","","","","","","","",
44,"146169602249820_918884078311698","https://www.facebook.com/HawaiiEMA/posts/918884078311698","2018-08-21 16:40:48","Hawaii Emergency Management Agency",146169602249820,"Get Ready Hawaiʻi. Visit each county\'s emergency management website for more info about county-specific preparedness tips and measures. Sign up for free text-based notifications for the latest updates on natural disasters emergencies. For more info visit http://ready.hawaii.gov Honolulu Department of Emergency Management Maui County Emergency Management Agency County of Kaua\'i Hawaii County Civil Defense Agency","Get Ready Hawaiʻi. Visit each county\'s emergency management website for more info about county-specific preparedness tips and measures. Sign up for free text-based notifications for the latest updates on natural disasters emergencies. For more info visit http://ready.hawaii.gov Honolulu Department of Emergency Management Maui County Emergency Management Agency County of Kaua\'i Hawaii County Civil Defense Agency","added_photos","photo",40,"","","","","","","","","","","","","","","","",
45,"918884078311698_919107691622670","https://www.facebook.com/HawaiiEMA/posts/918884078311698","2018-08-21 21:25:57","","","I searched for institution... Kauai, kaua’i, hawaii... nothing is coming up in the app... suggestions?","I searched for institution... Kauai, kaua’i, hawaii... nothing is coming up in the app... suggestions?","","photo",0,"HawaiiEMA","https://www.facebook.com/HawaiiEMA/posts/918884078311698","","","","","","","","","","","","","","",
46,"918884078311698_919362728263833","https://www.facebook.com/HawaiiEMA/posts/918884078311698","2018-08-22 03:29:09","","","Rafal Sukardi Kania","Rafal Sukardi Kania","","photo",0,"HawaiiEMA","https://www.facebook.com/HawaiiEMA/posts/918884078311698","","","","","","","","","","","","","","",
47,"918884078311698_918988118301294","https://www.facebook.com/HawaiiEMA/posts/918884078311698","2018-08-21 18:54:11","","","The Bucket List Family","The Bucket List Family","","photo",1,"HawaiiEMA","https://www.facebook.com/HawaiiEMA/posts/918884078311698","","","","","","","","","","","","","","",
48,"918884078311698_919002828299823","https://www.facebook.com/HawaiiEMA/posts/918884078311698","2018-08-21 19:15:48","","","Ashley Holck","Ashley Holck","","photo",1,"HawaiiEMA","https://www.facebook.com/HawaiiEMA/posts/918884078311698","","","","","","","","","","","","","","",
49,"918884078311698_918975504969222","https://www.facebook.com/HawaiiEMA/posts/918884078311698","2018-08-21 18:36:48","","","Joy Kailieha","Joy Kailieha","","photo",0,"HawaiiEMA","https://www.facebook.com/HawaiiEMA/posts/918884078311698","","","","","","","","","","","","","","",
50,"146169602249820_918019758398130","https://www.facebook.com/HawaiiEMA/posts/918019758398130","2018-08-20 20:41:53","Hawaii Emergency Management Agency",146169602249820,"For Immediate Release August 20, 2018             Luke P. Meyers named Executive Officer of                Hawai\'i Emergency Management AgencyHONOLULU – Luke P. Meyers, a Certified Emergency Manager who most recently served in a variety of posts in the Pacific Northwest, has joined the Hawai\'i Emergency Management Agency (HI-EMA) as Executive Officer, announced HI-EMA Administrator Tom Travis.Mr. Meyers graduated from the University of Hawai\'i with a Bachelor’s Degree in Geography with a Climate Emphasis, paving the way for his future endeavors. He currently holds a Certified Emergency Manager (CEM) certification through the International Association of Emergency Managers, a nationally and internationally recognized professional certification for emergency managers.Mr. Meyers has gained experience and provided guidance to a number of federal, state, local, and non-profit entities, including: the U.S. Geological Survey Pacific Islands Water Science Center (1990s); State of Hawai\'i Civil Defense (2000); American Red Cross Mt. Rainier Chapter (2000); FEMA Region X and Washington State EMD following the Nisqually Earthquake (2001); Pierce County Department of Emergency Management working on Planning, Mitigation, and recovery, and acting as liaison for the Puyallup Tribe (2003-2009); City of Bellevue as City Emergency Manager (2009-2015); and City of Seattle as a Strategic Advisor (2015-2018). Maintaining an active role in his community, he has served as a City Council member for the City of Edgewood, and a Board Member of the Mt. View-Edgewood Water Company.“I am grateful and excited to have the opportunity to serve as the Executive Officer for the Hawai\'i Emergency Management Agency. I look forward to working with our partners across the State and our Team here at HI-EMA to enhance the foundation of our emergency management program and increase the overall level of preparedness in our State.” As an active member of the Emergency Management Accreditation Program, Mr. Meyers has served in the roles of Team Lead, Assessor, and member of the Standard Subcommittee.“We are proud to have a leader of Luke’s caliber join HI-EMA,” said HI-EMA Administrator Tom Travis. “He brings us the depth of knowledge and experience that will allow us to move with confidence into the next phase of our development and also the proven leadership skills that I believe have the potential to lift us to the next level of performance. We are pleased to welcome him home to Hawai\'i and look forward to making him feel at home with our staff.”Mr. Meyers and his wife, Sharee Yagin Meyers, have two children. During his leisure time, he enjoys running, flying quadcopters, weather watching, hiking, and water sports.                                                                                                                                                  # # #Contact:Arlina AgbayaniPublic Relations Officer arlina.a.agbayani@hawaii.gov 808-620-5423","For Immediate Release August 20, 2018             Luke P. Meyers named Executive Officer of                Hawai\'i Emergency Management AgencyHONOLULU – Luke P. Meyers, a Certified Emergency Manager who most recently served in a variety of posts in the Pacific Northwest, has joined the Hawai\'i Emergency Management Agency (HI-EMA) as Executive Officer, announced HI-EMA Administrator Tom Travis.Mr. Meyers graduated from the University of Hawai\'i with a Bachelor’s Degree in Geography with a Climate Emphasis, paving the way for his future endeavors. He currently holds a Certified Emergency Manager (CEM) certification through the International Association of Emergency Managers, a nationally and internationally recognized professional certification for emergency managers.Mr. Meyers has gained experience and provided guidance to a number of federal, state, local, and non-profit entities, including: the U.S. Geological Survey Pacific Islands Water Science Center (1990s); State of Hawai\'i Civil Defense (2000); American Red Cross Mt. Rainier Chapter (2000); FEMA Region X and Washington State EMD following the Nisqually Earthquake (2001); Pierce County Department of Emergency Management working on Planning, Mitigation, and recovery, and acting as liaison for the Puyallup Tribe (2003-2009); City of Bellevue as City Emergency Manager (2009-2015); and City of Seattle as a Strategic Advisor (2015-2018). Maintaining an active role in his community, he has served as a City Council member for the City of Edgewood, and a Board Member of the Mt. View-Edgewood Water Company.“I am grateful and excited to have the opportunity to serve as the Executive Officer for the Hawai\'i Emergency Management Agency. I look forward to working with our partners across the State and our Team here at HI-EMA to enhance the foundation of our emergency management program and increase the overall level of preparedness in our State.” As an active member of the Emergency Management Accreditation Program, Mr. Meyers has served in the roles of Team Lead, Assessor, and member of the Standard Subcommittee.“We are proud to have a leader of Luke’s caliber join HI-EMA,” said HI-EMA Administrator Tom Travis. “He brings us the depth of knowledge and experience that will allow us to move with confidence into the next phase of our development and also the proven leadership skills that I believe have the potential to lift us to the next level of performance. We are pleased to welcome him home to Hawai\'i and look forward to making him feel at home with our staff.”Mr. Meyers and his wife, Sharee Yagin Meyers, have two children. During his leisure time, he enjoys running, flying quadcopters, weather watching, hiking, and water sports.                                                                                                                                                  # # #Contact:Arlina AgbayaniPublic Relations Officer arlina.a.agbayani@hawaii.gov 808-620-5423","added_photos","photo",18,"","","","","","","","","","","","","","","","",
51,"918019758398130_918067631726676","https://www.facebook.com/HawaiiEMA/posts/918019758398130","2018-08-20 21:55:29","","","congratulations and welcome. thank you for serving your neighbors in a role meant to keep us informed and safe.","congratulations and welcome. thank you for serving your neighbors in a role meant to keep us informed and safe.","","photo",0,"HawaiiEMA","https://www.facebook.com/HawaiiEMA/posts/918019758398130","","","","","","","","","","","","","","",
52,"918019758398130_918153018384804","https://www.facebook.com/HawaiiEMA/posts/918019758398130","2018-08-21 00:03:17","","","Congrats!","Congrats!","","photo",0,"HawaiiEMA","https://www.facebook.com/HawaiiEMA/posts/918019758398130","","","","","","","","","","","","","","",
53,"146169602249820_913264175540355","https://www.facebook.com/HawaiiEMA/posts/913264175540355","2018-08-16 13:49:06","Hawaii Emergency Management Agency",146169602249820,"Good morning. Hawaii County Civil Defense and HI-EMA will be testing new sirens at Cooper Center and Mt. View area today from 9 am - 5 pm. #sirentest #preparedness @CivilDefenseHI Mayor Harry Kim Hawaii County Civil Defense Agency","Good morning. Hawaii County Civil Defense and HI-EMA will be testing new sirens at Cooper Center and Mt. View area today from 9 am - 5 pm. #sirentest #preparedness @CivilDefenseHI Mayor Harry Kim Hawaii County Civil Defense Agency","added_photos","photo",9,"","","","","","","","","","","","","","","","",
54,"146169602249820_912452448954861","https://www.facebook.com/HawaiiEMA/posts/912452448954861","2018-08-15 18:31:51","Hawaii Emergency Management Agency",146169602249820,"6.5M earthquake in Alaska off shore of Andreanof Island. NO TSUNAMI THREAT to HAWAII. #earthquake #tsunami","6.5M earthquake in Alaska off shore of Andreanof Island. NO TSUNAMI THREAT to HAWAII. #earthquake #tsunami","mobile_status_update","status",33,"","","","","","","","","","","","","","","","",
55,"912452448954861_912470732286366","https://www.facebook.com/HawaiiEMA/posts/912452448954861","2018-08-15 18:59:41","","","Forcasted...Thankfully shallow and not deep...But wonder what is happening in Northern AK, south of Barter Island... numerous, some large, quakes this weekend.","Forcasted...Thankfully shallow and not deep...But wonder what is happening in Northern AK, south of Barter Island... numerous, some large, quakes this weekend.","","status",0,"HawaiiEMA","https://www.facebook.com/HawaiiEMA/posts/912452448954861","","","","","","","","","","","","","","",
56,"146169602249820_912292015637571","https://www.facebook.com/HawaiiEMA/posts/912292015637571","2018-08-15 15:00:35","Hawaii Emergency Management Agency",146169602249820,"Our technicians completed installing new sirens on Ho\'okena Beach Park,  Ho\'opuloa and Hawaiian Ocean View Estates. #newsirens #sirens #preparedness @CivilDefenseHI Mayor Harry Kim","Our technicians completed installing new sirens on Ho\'okena Beach Park,  Ho\'opuloa and Hawaiian Ocean View Estates. #newsirens #sirens #preparedness @CivilDefenseHI Mayor Harry Kim","added_photos","photo",11,"","","","","","","","","","","","","","","","",
57,"146169602249820_912273752306064","https://www.facebook.com/HawaiiEMA/posts/912273752306064","2018-08-15 14:35:02","Hawaii Emergency Management Agency",146169602249820,"Good morning. Reminder to Big Island residents. Our technicians will be conducting siren testing today at Honoka\'a and Honomu area from 9:00 a.m. - 5:00 p.m. Mahalo. #sirentest  #preparedness","Good morning. Reminder to Big Island residents. Our technicians will be conducting siren testing today at Honoka\'a and Honomu area from 9:00 a.m. - 5:00 p.m. Mahalo. #sirentest  #preparedness","added_photos","photo",4,"","","","","","","","","","","","","","","","",
58,"912273752306064_912274472305992","https://www.facebook.com/HawaiiEMA/posts/912273752306064","2018-08-15 14:36:04","Hawaii Emergency Management Agency",146169602249820,"Hawaii County Civil Defense Agency","Hawaii County Civil Defense Agency","","photo",0,"HawaiiEMA","https://www.facebook.com/HawaiiEMA/posts/912273752306064","","","","","","","","","","","","","","",
59,"146169602249820_911141575752615","https://www.facebook.com/HawaiiEMA/posts/911141575752615","2018-08-14 14:13:12","Hawaii Emergency Management Agency",146169602249820,"Aloha Big Island residents, reminder only. Siren testing August 14 - 16, 2018. For more info visit http://ready.hawaii.gov  . @CivilDefenseHI @MayorHarryKim  #siren #preparedness","Aloha Big Island residents, reminder only. Siren testing August 14 - 16, 2018. For more info visit http://ready.hawaii.gov  . @CivilDefenseHI @MayorHarryKim  #siren #preparedness","added_photos","photo",7,"","","","","","","","","","","","","","","","",
60,"146169602249820_910108575855915","https://www.facebook.com/HawaiiEMA/posts/910108575855915","2018-08-13 14:44:08","Hawaii Emergency Management Agency",146169602249820,"Good morning. Reminder only to Big Island residents. Siren testing August 14 - 16, 2018. For more info visit http://ready.hawaii.gov.  #siren #preparedness    Mayor Harry Kim Hawaii County Civil Defense Agency","Good morning. Reminder only to Big Island residents. Siren testing August 14 - 16, 2018. For more info visit http://ready.hawaii.gov.  #siren #preparedness    Mayor Harry Kim Hawaii County Civil Defense Agency","added_photos","photo",6,"","","","","","","","","","","","","","","","",
